日期,标题,发文机关,机关层级,主题分类,发文字号,所属公报号码,影响行业,情感倾向,情感置信度
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,化工,中性,0.7
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,传统能源,中性,0.7
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,金融,中性,0.7
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,医药,中性,0.7
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,消费,正面,0.75
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,房地产,中性,0.7
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,电动车新能源,正面,0.75
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,高端装备,中性,0.7
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,旅游,中性,0.7
2024/12/3,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号（电动自行车用锂离子电池健康评估工作指引）,工业和信息化部 市场监管总局 国家消防救援局,国务院部门,工业、交通&其他,中华人民共和国工业和信息化部 国家市场监督管理总局 国家消防救援局公告2024年第37号,,半导体与信息技术,中性,0.7
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,化工,中性,0.75
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,传统能源,中性,0.7
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,金融,负面,0.85
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,医药,中性,0.7
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,消费,中性,0.7
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,房地产,中性,0.7
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,电动车新能源,中性,0.75
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,高端装备,中性,0.7
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,旅游,中性,0.7
2024/11/30,中华人民共和国海关总署令（第272号）　　中华人民共和国海关进出口货物征税管理办法,,国务院部门,,,2024年第33号国务院公报,半导体与信息技术,中性,0.7
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,化工,正面,0.75
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,传统能源,中性,0.7
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,金融,中性,0.7
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,医药,中性,0.7
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,消费,中性,0.7
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,房地产,中性,0.7
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,电动车新能源,中性,0.7
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,高端装备,正面,0.75
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,旅游,正面,0.75
2024/11/30,中华人民共和国海关总署令（第273号）　　海关总署关于修改部分规章的决定,,国务院部门,,,2024年第33号国务院公报,半导体与信息技术,正面,0.75
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,化工,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,传统能源,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,金融,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,医药,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,消费,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,房地产,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,电动车新能源,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,高端装备,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,旅游,中性,0.7
2024/12/1,中国人民银行公告〔2024〕第17号,中国人民银行,国务院部门,财政、金融、审计&银行,中国人民银行公告〔2024〕第17号,,半导体与信息技术,中性,0.7
2024/12/2,交通运输部办公厅 人力资源社会保障部办公厅 中华全国总工会办公厅关于进一步改善停车休息环境关心关爱货车司机的通知,交通运输部办公厅 人力资源社会保障部办公厅 中华全国总工会办公厅,国务院部门,工业、交通&其他,交办运〔2024〕62号,,化工,正面,0.75
2024/12/2,交通运输部办公厅 人力资源社会保障部办公厅 中华全国总工会办公厅关于进一步改善停车休息环境关心关爱货车司机的通知,交通运输部办公厅 人力资源社会保障部办公厅 中华全国总工会办公厅,国务院部门,工业、交通&其他,交办运〔2024〕62号,,传统能源,中性,0.7
2024/12/2,交通运输部办公厅 人力资源社会保障部办公厅 中华全国总工会办公厅关于进一步改善停车休息环境关心关爱货车司机的通知,交通运输部办公厅 人力资源社会保障部办公厅 中华全国总工会办公厅,国务院部门,工业、交通&其他,交办运〔2024〕62号,,金融,正面,0.75
